Cd_Exercicio,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Vl_Congelado,Disponivel,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago
2020,56,SUB-AD,Projetos,33903900,50000,50000,50000,0,0,0,0
2020,56,SUB-AD,Atividades,33903000,300000,0,"168,29","580829,21","580333,21","549641,61","531165,21"
2020,56,SUB-AD,Atividades,33903900,2557389,0,0,"4338424,4","4338424,4","3587558,69","3587558,69"
2020,56,SUB-AD,Atividades,33903900,3256381,0,0,3888781,"3327644,2","3327644,2","3327644,2"
2020,56,SUB-AD,Atividades,33903000,200000,0,"492,84","199507,16","199247,16","199247,16","199247,16"
2020,56,SUB-AD,Atividades,33903900,3338853,"407938,19","888,57","3080026,24","3041919,17","2687255,55","2687255,55"
2020,56,SUB-AD,Atividades,33903900,1000,0,1000,0,0,0,0
2020,56,SUB-AD,Projetos,44905100,1302951,1302951,1302951,0,0,0,0
2020,56,SUB-AD,Atividades,33903900,15658944,"7248092,3",7247697,"11834757,08","11834677,08","10830310,4","10830310,4"
2020,57,SUB-CL,Atividades,33903000,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903900,5000,0,2750,2250,0,0,0
2020,57,SUB-CL,Atividades,44903900,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,44905200,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903000,30000,0,30000,0,0,0,0
2020,57,SUB-CL,Atividades,33903900,170000,0,148274,21726,21726,0,0
2020,57,SUB-CL,Atividades,33904000,71014,0,0,71014,"55682,23","47451,33","47451,33"
2020,57,SUB-CL,Atividades,44905200,29002,0,29002,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,401000,401000,401000,0,0,0,0
2020,57,SUB-CL,Projetos,44905200,101000,101000,101000,0,0,0,0
2020,57,SUB-CL,Atividades,33903900,301000,300000,301000,0,0,0,0
2020,57,SUB-CL,Pessoal,31901100,14775633,"553600,81",0,"14222032,19","12976244,56","12976244,56","12976244,56"
2020,57,SUB-CL,Atividades,33900800,0,0,0,"6779,83","5117,94","5117,94","5117,94"
2020,57,SUB-CL,Atividades,33903000,200000,"166888,12",0,"33111,88","9034,84","8235,62","8235,62"
2020,57,SUB-CL,Atividades,33903300,47174,0,0,47174,"2895,6","2895,6","2895,6"
2020,57,SUB-CL,Atividades,33903700,1328882,"39682,92",0,"1289199,08","1236415,8","1124951,54","1124951,54"
2020,57,SUB-CL,Atividades,33903900,3234075,"118278,74",1195,"3328249,92","3289576,25","2856725,37","2856725,37"
2020,57,SUB-CL,Auxílios,33904600,1350000,0,0,1350000,"1300252,78","1300252,78","1300252,78"
2020,57,SUB-CL,Atividades,33904700,1000,0,1000,"119278,74","98090,9","98090,9","98090,9"
2020,57,SUB-CL,Auxílios,33904900,98800,0,0,98800,"74457,03","74457,03","74457,03"
2020,57,SUB-CL,Atividades,44905200,50000,"46760,54",0,"3239,46","1671,25","1671,25","1671,25"
2020,57,SUB-CL,Projetos,44903900,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,1000,0,"117471,52","83528,48","83528,48","60229,93","27444,87"
2020,57,SUB-CL,Projetos,44903900,1000000,1000000,1000000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,501000,500000,501000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,6501000,"6972237,54","6604984,57","7646694,73","6229183,56","2104953,6","1327259,05"
2020,57,SUB-CL,Projetos,44903900,250000,250000,250000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,1000000,1000000,1000000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,2000000,2000000,2000000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,200000,0,200000,200000,"199893,79","199893,79","151609,19"
2020,57,SUB-CL,Projetos,44903900,50000,50000,50000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,0,0,"764,41","49235,59","48819,93",0,0
2020,57,SUB-CL,Projetos,44903900,250000,250000,250000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,0,0,"3,96","249996,04","247780,07","247779,56","230065,5"
2020,57,SUB-CL,Projetos,44903900,120000,120000,120000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,0,0,"358,04","119641,96","117212,15","117204,02",0
2020,57,SUB-CL,Projetos,44903900,60000,60000,60000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,0,0,"377,14","59622,86","58502,2",0,0
2020,57,SUB-CL,Projetos,44903900,120000,120000,120000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,0,0,"680,18","119319,82","109094,57",0,0
2020,57,SUB-CL,Projetos,44903900,150000,150000,150000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,100000,100000,100000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,260000,260000,260000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,150000,150000,150000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,0,0,"2634,91","147365,09","145064,7",0,0
2020,57,SUB-CL,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,57,SUB-CL,Projetos,44903900,150000,"144972,63",150000,0,0,0,0
2020,57,SUB-CL,Atividades,33903900,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903700,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903900,4944623,0,0,"6106883,44","5954094,5","5361873,32","5361873,32"
2020,57,SUB-CL,Projetos,44905100,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903000,287746,0,"10980,92","326765,08","251625,08","228825,08","228825,08"
2020,57,SUB-CL,Atividades,33903900,3351458,0,0,"4097743,28","4097741,84","3682735,86","3669735,86"
2020,57,SUB-CL,Atividades,33903900,3907657,0,0,3907657,"3622915,83","3579398,31","3579398,31"
2020,57,SUB-CL,Atividades,33903000,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903700,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Atividades,33903900,726102,0,"107039,07","1072098,45","1072098,45","971216,07","971216,07"
2020,57,SUB-CL,Atividades,33903900,1000,0,1000,0,0,0,0
2020,57,SUB-CL,Projetos,33903900,500000,500000,500000,0,0,0,0
2020,57,SUB-CL,Atividades,33903000,100000,50000,"28360,87","21639,13",0,0,0
2020,57,SUB-CL,Atividades,33903700,1119757,0,"39682,92",1119757,"1035877,86",960968,960968
2020,57,SUB-CL,Atividades,33903900,10226312,"0,37","172188,08","11879284,66","11684298,02","10385967,33","10385967,33"
2020,58,SUB-MB,Atividades,33903000,1200,0,1200,0,0,0,0
2020,58,SUB-MB,Atividades,33903900,5000,5000,0,0,0,0,0
2020,58,SUB-MB,Atividades,44905200,1000,0,1000,0,0,0,0
2020,58,SUB-MB,Atividades,33903000,12000,0,"491,68","12508,32",11961,11961,11961
2020,58,SUB-MB,Atividades,33904000,84130,"9453,14",0,"74676,86","74676,86","58507,01","58507,01"
2020,58,SUB-MB,Atividades,44905200,1001000,1000000,1001000,0,0,0,0
2020,58,SUB-MB,Atividades,33903900,301000,300000,1051000,0,0,0,0
2020,58,SUB-MB,Pessoal,31901100,9420007,"1394776,34",0,"8025230,66","8025230,66","8025230,66","8025230,66"
2020,58,SUB-MB,Atividades,33900800,0,0,0,"1570,56","1275,47","1275,47","1275,47"
2020,58,SUB-MB,Atividades,33903000,45000,0,"9888,26","43564,88","43564,88","40282,72","38532,72"
2020,58,SUB-MB,Atividades,33903300,145159,127047,1000,17112,17112,"10941,92","10941,92"
2020,58,SUB-MB,Atividades,33903900,3952769,"1025987,4","1002890,09","3066938,51","3063894,51","2752743,71","2752743,71"
2020,58,SUB-MB,Auxílios,33904600,939676,0,0,939676,"910457,32","910457,32","910457,32"
2020,58,SUB-MB,Atividades,33904700,1000,0,1000,"111987,4","111987,4","111987,4","111987,4"
2020,58,SUB-MB,Auxílios,33904900,132724,0,0,132724,109208,109208,109208
2020,58,SUB-MB,Atividades,44905200,1000,0,1000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,300000,300000,300000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,1000,0,1000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,1000,0,1000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,4001000,4000000,"4147039,04","3226087,08","3095789,58","1823337,64","1823337,64"
2020,58,SUB-MB,Projetos,44905100,1001000,"1849895,91","1002943,69","40176734,64","38449289,02","22599724,3","22599724,3"
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,250000,250000,250000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,60000,60000,60000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,150000,150000,150000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,50000,50000,50000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,240000,240000,240000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,80000,80000,80000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,240000,240000,240000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,80000,80000,80000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,250000,250000,250000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,150000,150000,150000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,180000,180000,180000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,100000,100000,100000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,100000,100000,100000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,150000,150000,150000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,58,SUB-MB,Atividades,33903000,36000,36000,0,0,0,0,0
2020,58,SUB-MB,Atividades,33903900,60000,60000,0,0,0,0,0
2020,58,SUB-MB,Atividades,33903900,8353696,4000000,"4008821,15","5646344,17","5646344,17","5008377,7","5008377,7"
2020,58,SUB-MB,Projetos,44905100,1000,0,1000,0,0,0,0
2020,58,SUB-MB,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,58,SUB-MB,Projetos,33903900,50000,50000,50000,0,0,0,0
2020,58,SUB-MB,Projetos,33903900,50000,50000,50000,0,0,0,0
2020,58,SUB-MB,Projetos,33903900,50000,50000,50000,0,0,0,0
2020,58,SUB-MB,Atividades,33903000,150000,0,"3367,3","226632,7","226632,7","197832,7","183582,7"
2020,58,SUB-MB,Atividades,33903900,3942602,"1616071,15",0,"3074922,85","3074922,85","2818257,98","2818257,98"
2020,58,SUB-MB,Atividades,33903900,2822197,0,0,"3837371,71","3837371,71","3260231,03","3260231,03"
2020,58,SUB-MB,Atividades,33903000,1001000,1000000,1001000,0,0,0,0
2020,58,SUB-MB,Atividades,33903900,4200000,"4756676,17","4000019,18","2589524,39","2586514,58","2284998,71","2154436,6"
2020,58,SUB-MB,Atividades,33903900,1000,0,1000,0,0,0,0
2020,58,SUB-MB,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,58,SUB-MB,Atividades,33903000,250000,100000,"106749,5","223250,5",223250,211235,182735
2020,58,SUB-MB,Atividades,33903900,8170260,"2325837,28",900000,"7080675,72","6998453,21","6238853,66","6224024,9"
2020,59,SUB-CS,Atividades,33903000,1000,0,1000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,1000,0,1000,0,0,0,0
2020,59,SUB-CS,Atividades,44905200,1000,0,1000,0,0,0,0
2020,59,SUB-CS,Atividades,33903000,30000,0,"18668,23","11331,77","11331,77","11331,77","11331,77"
2020,59,SUB-CS,Atividades,33903900,170000,0,0,170000,170000,"35466,48","35466,48"
2020,59,SUB-CS,Atividades,33903000,3000,0,"44,64","2955,36","2053,8","2053,8",0
2020,59,SUB-CS,Atividades,33904000,194427,0,0,194427,194427,"151951,63","125276,57"
2020,59,SUB-CS,Atividades,44905200,20000,0,2000,18000,18000,0,0
2020,59,SUB-CS,Atividades,33903900,101000,100000,101000,0,0,0,0
2020,59,SUB-CS,Pessoal,31901100,10984611,"1885042,77",0,"9099568,23","9099568,23","9099568,23","9099568,23"
2020,59,SUB-CS,Atividades,33900800,0,0,0,"4286,07","3515,33","3515,33","3515,33"
2020,59,SUB-CS,Atividades,33903000,100000,0,"31810,71","68189,29","67634,23","59846,77","55901,35"
2020,59,SUB-CS,Atividades,33903300,120000,0,0,120000,120000,"5970,76","5970,76"
2020,59,SUB-CS,Atividades,33903900,2413873,500,"443,33","2412929,67","2412929,67","1963096,54","1963096,54"
2020,59,SUB-CS,Auxílios,33904600,1100000,0,0,1100000,"1013200,75","1013200,75","1013200,75"
2020,59,SUB-CS,Atividades,33904700,0,0,0,500,500,500,500
2020,59,SUB-CS,Auxílios,33904900,96000,0,0,96000,"56408,19","56408,19","56408,19"
2020,59,SUB-CS,Atividades,44905200,50000,0,"49153,68","846,32","846,24","846,24","846,24"
2020,59,SUB-CS,Projetos,44903900,1000,0,"7231,8","840535,63","840535,05","760066,75","760066,75"
2020,59,SUB-CS,Projetos,44903900,80000,80000,80000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,80000,80000,80000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,3001000,"2786694,81","3417807,03","26244686,61","21357591,87","14259841,59","13763794,87"
2020,59,SUB-CS,Projetos,44905100,1501000,1738900,"1731692,53","891407,47","891269,85","357232,45","211029,89"
2020,59,SUB-CS,Projetos,44909200,0,0,0,"293479,67","293479,67","293479,67","293479,67"
2020,59,SUB-CS,Projetos,44903900,300000,300000,300000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,200000,200000,200000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,300000,300000,300000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,200000,200000,200000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,160000,160000,160000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,200000,200000,200000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,160000,160000,160000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,170000,170000,170000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,100000,0,"100127,67","99872,33","99425,24","99425,24","99425,24"
2020,59,SUB-CS,Projetos,44905100,70000,0,"72163,02","67836,98","67836,98","67836,98","67836,98"
2020,59,SUB-CS,Projetos,44905100,160000,0,160000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,200000,60000,200000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,160000,160000,160000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,170000,170000,170000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,260000,260000,260000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,200000,0,200000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,50000,0,50000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,50000,50000,50000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,50000,50000,50000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,70000,32900,70000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,86000,0,86000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,400000,400000,400000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,1000000,1000000,1000000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,1000000,"999971,4",1000000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,1000000,1000000,1000000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,1000000,1000000,1000000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,60000,60000,60000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,40000,40000,40000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,60000,60000,60000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,60000,60000,60000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,50000,30000,50000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,0,30000,30000,30000,30000,30000
2020,59,SUB-CS,Projetos,44903900,30000,0,60000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,0,30000,30000,30000,0,0
2020,59,SUB-CS,Projetos,44903900,30000,0,30000,30000,30000,30000,30000
2020,59,SUB-CS,Projetos,44903900,30000,0,60000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,0,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,320000,320000,320000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,500000,0,500000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,500000,0,"510270,11","489729,89","489713,48","489713,48","489713,48"
2020,59,SUB-CS,Projetos,44905100,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,260000,260000,260000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,200000,200000,200000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,400000,400000,400000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,550000,550000,550000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,350000,350000,350000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,300000,300000,300000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,600000,600000,600000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,50000,50000,50000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,300000,300000,300000,0,0,0,0
2020,59,SUB-CS,Atividades,44903900,30000,0,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,400000,"393123,2","6876,8",0,0,0,0
2020,59,SUB-CS,Atividades,33903900,6500000,0,0,"8518905,85","8518905,85","7617774,32","7617774,32"
2020,59,SUB-CS,Projetos,44905100,1000,0,1000,0,0,0,0
2020,59,SUB-CS,Projetos,44903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,300000,288000,300000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,150000,0,150000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,59,SUB-CS,Projetos,33903900,50000,50000,50000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,80000,55000,80000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903900,30000,30000,30000,0,0,0,0
2020,59,SUB-CS,Atividades,33903000,600000,0,"6835,96","799363,09","757123,44","751543,44","661505,84"
2020,59,SUB-CS,Atividades,33903900,2775823,0,"61409,2","3899206,01","3899206,01","3645114,99","3184551,84"
2020,59,SUB-CS,Atividades,33903900,4124749,0,"369344,58","4430654,88","4430654,88","4423140,94","4423140,94"
2020,59,SUB-CS,Atividades,33903900,700000,"130613,75",0,"569386,25","569386,25","543449,34","543449,34"
2020,59,SUB-CS,Atividades,33903900,1000,0,1000,0,0,0,0
2020,59,SUB-CS,Projetos,44905100,150000,0,"150666,79","149333,21","149174,31","149082,48","147303,29"
2020,59,SUB-CS,Atividades,33903900,5575217,0,0,"6757373,23","6757373,23","6138892,89","6138892,89"
2020,60,SUB-PA,Atividades,33903000,2000,2000,0,0,0,0,0
2020,60,SUB-PA,Atividades,33903900,2000,2000,0,0,0,0,0
2020,60,SUB-PA,Atividades,44905200,1000,0,1000,0,0,0,0
2020,60,SUB-PA,Atividades,33903000,25000,0,2835,22165,22165,22165,22165
2020,60,SUB-PA,Atividades,33904000,166000,"33260,55","9314,89","123424,56","118836,32","98014,58","98014,58"
2020,60,SUB-PA,Atividades,33903900,340000,"334275,1",300000,"5724,9","5724,9","5724,9","5724,9"
2020,60,SUB-PA,Pessoal,31901100,7201416,0,0,7201416,"6205383,76","6205383,76","6205383,76"
2020,60,SUB-PA,Atividades,33900800,0,"45,85",0,"2263,18","2263,18","2263,18","2263,18"
2020,60,SUB-PA,Atividades,33903000,180000,"22395,08","832,68","156772,24","156772,24","155601,86","155601,86"
2020,60,SUB-PA,Atividades,33903300,1000,0,1000,0,0,0,0
2020,60,SUB-PA,Atividades,33903700,1222654,40000,0,1186816,1186816,"1100634,48","1100634,48"
2020,60,SUB-PA,Atividades,33903900,1010627,0,0,"1200896,33","1194327,04","1037970,1","1027206,14"
2020,60,SUB-PA,Auxílios,33904600,800000,0,0,"812268,23","812268,23","812268,23","812268,23"
2020,60,SUB-PA,Atividades,33904700,1000,0,1000,0,0,0,0
2020,60,SUB-PA,Auxílios,33904900,120500,0,0,120500,"88151,95","88151,95","88151,95"
2020,60,SUB-PA,Atividades,44905200,1000,0,1000,0,0,0,0
2020,60,SUB-PA,Projetos,44903900,501000,500000,"501781,62","911218,38","902582,27",0,0
2020,60,SUB-PA,Projetos,44903900,4101000,39101000,4201000,0,0,0,0
2020,60,SUB-PA,Projetos,44905100,1000,141000,"117893,29","92531248,06","88737337,94","85974143,86","85706723,79"
2020,60,SUB-PA,Projetos,44905100,160000,160000,160000,0,0,0,0
2020,60,SUB-PA,Projetos,44905100,100000,100000,100000,0,0,0,0
2020,60,SUB-PA,Projetos,44905100,1000,0,1000,0,0,0,0
2020,60,SUB-PA,Projetos,44903900,160000,160000,160000,0,0,0,0
2020,60,SUB-PA,Projetos,44903900,100000,100000,100000,0,0,0,0
