sigla,codigo,id_orgao,papa,administracao,disponivel,subFuncao,despesa,credito,funcao
SMDHC     ,2020J,1413989,OUTRAS DESPESAS CORRENTES,Direta,3,422,2,60,Direitos da Cidadania
SMDHC     ,2020J,1436591,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1480800,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1493476,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1521540,OUTRAS DESPESAS CORRENTES,Direta,3,422,2,60,Direitos da Cidadania
SMDHC     ,2020J,1536591,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1574398,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,1659662,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1678401,INVESTIMENTOS,Direta,3,422,1,180,Direitos da Cidadania
SMDHC     ,2020J,1721462,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,1728437,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,1730702,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1747892,OUTRAS DESPESAS CORRENTES,Direta,4,422,1,210,Direitos da Cidadania
SMDHC     ,2020J,1753965,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,1770733,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,1771053,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1776925,OUTRAS DESPESAS CORRENTES,Direta,4,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,1789199,OUTRAS DESPESAS CORRENTES,Direta,4,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,1797614,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,1847146,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,1858523,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1903527,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,1904710,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1912438,PESSOAL E ENCARGOS SOCIAIS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1923618,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1930254,OUTRAS DESPESAS CORRENTES,Direta,4,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,1930367,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,1937864,OUTRAS DESPESAS CORRENTES,Direta,4,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,1971393,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,1993672,OUTRAS DESPESAS CORRENTES,Direta,3,422,3,60,Direitos da Cidadania
SMDHC     ,2020J,1996746,OUTRAS DESPESAS CORRENTES,Direta,3,422,3,120,Direitos da Cidadania
SMDHC     ,2020J,1997796,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2019837,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2023366,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2034350,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,150,Direitos da Cidadania
SMDHC     ,2020J,2035022,INVESTIMENTOS,Direta,3,422,3,120,Direitos da Cidadania
SMDHC     ,2020J,2076177,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2092834,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,2097916,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2132811,INVESTIMENTOS,Direta,4,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2173572,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,2205383,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,2210318,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2216178,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2231614,INVESTIMENTOS,Direta,4,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2236738,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2243551,INVESTIMENTOS,Direta,3,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,2244724,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2249372,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2254619,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2265234,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2269480,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2273828,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2279538,OUTRAS DESPESAS CORRENTES,Direta,4,422,2,60,Direitos da Cidadania
SMDHC     ,2020J,2280038,OUTRAS DESPESAS CORRENTES,Direta,3,422,2,60,Direitos da Cidadania
SMDHC     ,2020J,2287671,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2288607,OUTRAS DESPESAS CORRENTES,Direta,3,422,2,120,Direitos da Cidadania
SMDHC     ,2020J,2290090,PESSOAL E ENCARGOS SOCIAIS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2291598,PESSOAL E ENCARGOS SOCIAIS,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,2293443,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,2296749,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2300911,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2301111,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,2302925,OUTRAS DESPESAS CORRENTES,Direta,4,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2303034,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,2303848,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,2308528,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2322046,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,2322342,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2327072,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2336550,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2340190,OUTRAS DESPESAS CORRENTES,Direta,3,422,5,120,Direitos da Cidadania
SMDHC     ,2020J,2366070,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,240,Direitos da Cidadania
SMDHC     ,2020J,2375144,INVESTIMENTOS,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,2376628,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2377567,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2380539,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2384819,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2394212,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,90,Direitos da Cidadania
SMDHC     ,2020J,2395222,OUTRAS DESPESAS CORRENTES,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2399361,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,120,Direitos da Cidadania
SMDHC     ,2020J,2415962,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2418877,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
SMDHC     ,2020J,2422639,INVERSOES FINANCEIRAS,Direta,3,422,0,120,Direitos da Cidadania
SMDHC     ,2020J,2423078,INVESTIMENTOS,Direta,3,422,1,180,Direitos da Cidadania
SMDHC     ,2020J,2425333,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
SMDHC     ,2020J,2425726,INVESTIMENTOS,Direta,4,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2439201,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2442685,INVESTIMENTOS,Direta,3,422,1,120,Direitos da Cidadania
FMDC      ,2020J,2444088,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2444102,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2444703,INVESTIMENTOS,Direta,3,422,2,120,Direitos da Cidadania
FMDC      ,2020J,2445088,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2445949,INVESTIMENTOS,Direta,3,422,2,60,Direitos da Cidadania
FMDC      ,2020J,2446144,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2458984,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2464963,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2466123,INVESTIMENTOS,Direta,3,422,0,60,Direitos da Cidadania
FMDC      ,2020J,2470672,OUTRAS DESPESAS CORRENTES,Direta,3,422,1,60,Direitos da Cidadania
FMDC      ,2020J,2474493,INVESTIMENTOS,Direta,3,422,0,120,Direitos da Cidadania
FMDC      ,2020J,2475034,INVESTIMENTOS,Direta,4,422,0,60,Direitos da Cidadania
SMPED     ,2020J,2475780,INVESTIMENTOS,Direta,1,122,4,120,Direitos da Cidadania
SMPED     ,2020J,2476649,INVESTIMENTOS,Direta,3,122,1,60,Direitos da Cidadania
SMPED     ,2020J,2480865,INVESTIMENTOS,Direta,3,122,0,120,Direitos da Cidadania
SMPED     ,2020J,2481224,INVESTIMENTOS,Direta,3,122,0,120,Direitos da Cidadania
SMPED     ,2020J,2481765,INVESTIMENTOS,Direta,3,122,0,60,Direitos da Cidadania
SMPED     ,2020J,2483179,INVESTIMENTOS,Direta,3,122,0,60,Direitos da Cidadania
SMPED     ,2020J,2483568,INVESTIMENTOS,Direta,3,122,0,120,Direitos da Cidadania
SMPED     ,2020J,2487541,INVESTIMENTOS,Direta,3,122,0,60,Direitos da Cidadania
SMPED     ,2020J,2498182,INVESTIMENTOS,Direta,3,122,0,60,Direitos da Cidadania
SMPED     ,2020J,2498299,INVESTIMENTOS,Direta,3,122,1,120,Direitos da Cidadania
SMPED     ,2020J,2512392,INVESTIMENTOS,Direta,4,122,0,120,Direitos da Cidadania
SMPED     ,2020J,2517864,INVESTIMENTOS,Direta,4,126,0,210,Direitos da Cidadania
SMPED     ,2020J,2518653,INVESTIMENTOS,Direta,3,126,0,120,Direitos da Cidadania
SMPED     ,2020J,2521745,INVESTIMENTOS,Direta,3,126,0,60,Direitos da Cidadania
SMPED     ,2020J,2522093,INVESTIMENTOS,Direta,4,126,0,120,Direitos da Cidadania
SMPED     ,2020J,2524127,INVESTIMENTOS,Direta,3,126,2,120,Direitos da Cidadania
SMPED     ,2020J,2528352,INVESTIMENTOS,Direta,3,242,1,60,Direitos da Cidadania
SMPED     ,2020J,2528966,INVESTIMENTOS,Direta,3,242,1,120,Direitos da Cidadania
SMPED     ,2020J,2531031,OUTRAS DESPESAS CORRENTES,Direta,3,242,0,120,Direitos da Cidadania
SMPED     ,2020J,2534033,INVESTIMENTOS,Direta,3,242,1,60,Direitos da Cidadania
SMPED     ,2020J,2535788,INVESTIMENTOS,Direta,3,242,2,60,Direitos da Cidadania
SMPED     ,2020J,2540362,INVESTIMENTOS,Direta,4,242,0,120,Direitos da Cidadania
SMPED     ,2020J,2540746,INVESTIMENTOS,Direta,4,242,0,60,Direitos da Cidadania
SMPED     ,2020J,2541120,INVESTIMENTOS,Direta,4,242,0,60,Direitos da Cidadania
SMPED     ,2020J,2553749,INVESTIMENTOS,Direta,3,242,1,60,Direitos da Cidadania
SMPED     ,2020J,2560219,INVESTIMENTOS,Direta,3,242,0,90,Direitos da Cidadania
SMPED     ,2020J,2568958,INVESTIMENTOS,Direta,3,242,0,60,Direitos da Cidadania
SMPED     ,2020J,2569163,INVESTIMENTOS,Direta,4,242,0,120,Direitos da Cidadania
SMPED     ,2020J,2570633,INVERSOES FINANCEIRAS,Direta,3,242,0,240,Direitos da Cidadania
SMDU      ,2020J,2571447,INVESTIMENTOS,Direta,3,62,0,60,Urbanismo
SMDU      ,2020J,2572118,INVESTIMENTOS,Direta,1,122,0,150,Urbanismo
SMDU      ,2020J,2575914,INVESTIMENTOS,Direta,1,122,3,60,Urbanismo
SMDU      ,2020J,2578041,INVESTIMENTOS,Direta,3,122,0,300,Urbanismo
SMDU      ,2020J,2578567,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SMDU      ,2020J,2579459,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SMDU      ,2020J,2580439,INVESTIMENTOS,Direta,3,122,0,120,Urbanismo
SMDU      ,2020J,2581528,INVESTIMENTOS,Direta,3,122,0,120,Urbanismo
SMDU      ,2020J,2587260,INVESTIMENTOS,Direta,3,122,1,120,Urbanismo
SMDU      ,2020J,2591421,INVESTIMENTOS,Direta,3,122,0,90,Urbanismo
SMDU      ,2020J,2597027,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SMDU      ,2020J,2598220,INVESTIMENTOS,Direta,3,122,0,120,Urbanismo
SMDU      ,2020J,2602809,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SMDU      ,2020J,2608235,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SMDU      ,2020J,2608453,INVESTIMENTOS,Direta,4,122,5,120,Urbanismo
SMDU      ,2020J,2612483,INVESTIMENTOS,Direta,4,122,0,60,Urbanismo
SMDU      ,2020J,2616787,INVESTIMENTOS,Direta,4,126,0,90,Urbanismo
SMDU      ,2020J,2617596,INVESTIMENTOS,Direta,3,126,0,120,Urbanismo
SMDU      ,2020J,2617650,INVESTIMENTOS,Direta,3,126,1,120,Urbanismo
SMDU      ,2020J,2617999,INVESTIMENTOS,Direta,4,126,0,180,Urbanismo
SMDU      ,2020J,2620178,INVESTIMENTOS,Direta,3,126,0,60,Urbanismo
SMDU      ,2020J,2622465,INVESTIMENTOS,Direta,4,127,0,60,Urbanismo
SMDU      ,2020J,2626410,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,2635505,INVESTIMENTOS,Direta,3,451,1,120,Urbanismo
SMDU      ,2020J,2635829,INVESTIMENTOS,Direta,3,451,0,60,Urbanismo
SMDU      ,2020J,2639611,INVESTIMENTOS,Direta,3,451,0,120,Urbanismo
SMDU      ,2020J,2641393,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SMDU      ,2020J,2642029,INVESTIMENTOS,Direta,5,451,0,120,Urbanismo
SMDU      ,2020J,2645061,INVESTIMENTOS,Direta,4,451,1,180,Urbanismo
SMDU      ,2020J,2649947,INVESTIMENTOS,Direta,4,451,1,120,Urbanismo
SMDU      ,2020J,2654302,INVESTIMENTOS,Direta,4,451,1,120,Urbanismo
SMDU      ,2020J,2654411,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SMDU      ,2020J,2664301,INVERSOES FINANCEIRAS,Direta,4,451,0,120,Urbanismo
SMDU      ,2020J,2680770,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,2685831,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,2692381,OUTRAS DESPESAS CORRENTES,Direta,4,451,3,180,Urbanismo
SMDU      ,2020J,2692384,PESSOAL E ENCARGOS SOCIAIS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,2693974,PESSOAL E ENCARGOS SOCIAIS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,23632,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,23798,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,25629,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SMDU      ,2020J,26677,OUTRAS DESPESAS CORRENTES,Direta,4,451,4,60,Habitação
SMDU      ,2020J,27457,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,27759,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SMDU      ,2020J,30091,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,31014,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SMDU      ,2020J,31849,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Saneamento
SMDU      ,2020J,37622,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,120,Saneamento
SMDU      ,2020J,38234,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Saneamento
SMDU      ,2020J,47855,OUTRAS DESPESAS CORRENTES,Direta,4,695,3,300,Comércio e Serviços
SMDU      ,2020J,48040,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SMDU      ,2020J,48503,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,51301,INVESTIMENTOS,Direta,4,451,2,60,Urbanismo
SMDU      ,2020J,52797,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,60,Urbanismo
SMDU      ,2020J,52899,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,90,Urbanismo
SMDU      ,2020J,53360,INVESTIMENTOS,Direta,4,451,1,120,Urbanismo
SMDU      ,2020J,54388,INVESTIMENTOS,Direta,4,451,3,75,Urbanismo
SMDU      ,2020J,55026,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,56340,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,56789,INVESTIMENTOS,Direta,4,451,1,60,Urbanismo
SMDU      ,2020J,57079,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,57369,OUTRAS DESPESAS CORRENTES,Direta,3,451,0,60,Habitação
SMDU      ,2020J,61118,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,180,Habitação
SMDU      ,2020J,63044,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,120,Habitação
SMDU      ,2020J,64246,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SMDU      ,2020J,65807,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,120,Habitação
SMDU      ,2020J,67863,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,60,Habitação
SMDU      ,2020J,68556,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,69843,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,60,Habitação
SMDU      ,2020J,72057,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SMDU      ,2020J,73489,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Habitação
SMDU      ,2020J,74169,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Saneamento
SMDU      ,2020J,74585,INVESTIMENTOS,Direta,4,451,0,60,Saneamento
SMDU      ,2020J,78255,INVESTIMENTOS,Direta,5,453,1,120,Transporte
SMDU      ,2020J,80717,OUTRAS DESPESAS CORRENTES,Direta,4,392,0,60,Cultura
SMDU      ,2020J,84812,OUTRAS DESPESAS CORRENTES,Direta,4,392,0,120,Cultura
SMDU      ,2020J,86291,OUTRAS DESPESAS CORRENTES,Direta,4,392,1,60,Cultura
SMDU      ,2020J,90243,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,96475,INVESTIMENTOS,Direta,4,451,0,180,Urbanismo
SMDU      ,2020J,97567,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,98268,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,98720,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,100282,OUTRAS DESPESAS CORRENTES,Direta,4,451,1,120,Urbanismo
SMDU      ,2020J,105527,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SMDU      ,2020J,105851,INVESTIMENTOS,Direta,4,452,0,60,Urbanismo
SMDU      ,2020J,105883,OUTRAS DESPESAS CORRENTES,Direta,4,452,0,60,Urbanismo
SMDU      ,2020J,106588,PESSOAL E ENCARGOS SOCIAIS,Direta,4,451,0,60,Habitação
SMDU      ,2020J,108118,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,108760,OUTRAS DESPESAS CORRENTES,Direta,4,451,3,60,Habitação
SMDU      ,2020J,109372,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Habitação
SMDU      ,2020J,109782,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,111942,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SMDU      ,2020J,119898,OUTRAS DESPESAS CORRENTES,Direta,4,451,2,60,Urbanismo
SMDU      ,2020J,123716,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,90,Urbanismo
SMDU      ,2020J,124909,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,125874,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,128386,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,128889,INVESTIMENTOS,Direta,4,451,1,120,Urbanismo
SMDU      ,2020J,131051,INVESTIMENTOS,Direta,4,451,3,60,Urbanismo
SMDU      ,2020J,132626,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SMDU      ,2020J,133269,INVESTIMENTOS,Direta,3,451,0,60,Habitação
SMDU      ,2020J,134563,INVESTIMENTOS,Direta,4,451,2,60,Habitação
SMDU      ,2020J,138289,INVESTIMENTOS,Direta,4,451,0,60,Habitação
SMDU      ,2020J,138920,INVESTIMENTOS,Direta,4,451,1,60,Habitação
SMDU      ,2020J,139549,INVESTIMENTOS,Direta,4,451,1,60,Habitação
SMDU      ,2020J,141949,INVESTIMENTOS,Direta,4,451,1,60,Habitação
SMDU      ,2020J,146165,INVESTIMENTOS,Direta,4,451,0,60,Habitação
SMDU      ,2020J,146600,INVESTIMENTOS,Direta,4,451,0,120,Habitação
SMDU      ,2020J,151800,INVESTIMENTOS,Direta,4,451,0,60,Habitação
SMDU      ,2020J,151917,INVESTIMENTOS,Direta,4,451,3,60,Saneamento
SMDU      ,2020J,152867,INVESTIMENTOS,Direta,5,453,2,60,Transporte
SMSU      ,2020J,153704,OUTRAS DESPESAS CORRENTES,Direta,3,122,2,60,Defesa Nacional
SMSU      ,2020J,154011,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Defesa Nacional
SMSU      ,2020J,154570,OUTRAS DESPESAS CORRENTES,Direta,1,122,1,60,Segurança Pública
SMSU      ,2020J,156311,INVESTIMENTOS,Direta,1,122,0,60,Segurança Pública
SMSU      ,2020J,156788,INVESTIMENTOS,Direta,3,122,0,180,Segurança Pública
SMSU      ,2020J,157060,INVESTIMENTOS,Direta,3,122,0,60,Segurança Pública
SMSU      ,2020J,157795,INVESTIMENTOS,Direta,3,122,1,60,Segurança Pública
SMSU      ,2020J,161491,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Segurança Pública
SMSU      ,2020J,162646,OUTRAS DESPESAS CORRENTES,Direta,3,122,1,60,Segurança Pública
SMSU      ,2020J,165823,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Segurança Pública
SMSU      ,2020J,169213,OUTRAS DESPESAS CORRENTES,Direta,3,122,1,60,Segurança Pública
SMSU      ,2020J,174222,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Segurança Pública
SMSU      ,2020J,174440,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Segurança Pública
SMSU      ,2020J,174487,OUTRAS DESPESAS CORRENTES,Direta,3,122,1,60,Segurança Pública
SMSU      ,2020J,178738,OUTRAS DESPESAS CORRENTES,Direta,4,122,1,60,Segurança Pública
SMSU      ,2020J,178963,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,120,Segurança Pública
SMSU      ,2020J,179254,OUTRAS DESPESAS CORRENTES,Direta,3,126,1,60,Segurança Pública
SMSU      ,2020J,182661,OUTRAS DESPESAS CORRENTES,Direta,4,126,3,60,Segurança Pública
SMSU      ,2020J,184236,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Segurança Pública
SMSU      ,2020J,184897,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Segurança Pública
SMSU      ,2020J,185597,INVESTIMENTOS,Direta,4,181,0,90,Segurança Pública
SMSU      ,2020J,188026,OUTRAS DESPESAS CORRENTES,Direta,4,181,1,120,Segurança Pública
SMSU      ,2020J,189095,PESSOAL E ENCARGOS SOCIAIS,Direta,4,181,1,60,Segurança Pública
SMSU      ,2020J,191269,OUTRAS DESPESAS CORRENTES,Direta,4,181,0,60,Segurança Pública
SMSU      ,2020J,193215,OUTRAS DESPESAS CORRENTES,Direta,3,181,0,120,Segurança Pública
SMSU      ,2020J,195096,OUTRAS DESPESAS CORRENTES,Direta,3,181,0,60,Segurança Pública
SMSU      ,2020J,195938,OUTRAS DESPESAS CORRENTES,Direta,3,181,1,60,Segurança Pública
SMSU      ,2020J,197240,OUTRAS DESPESAS CORRENTES,Direta,3,181,1,150,Segurança Pública
SMSU      ,2020J,197412,OUTRAS DESPESAS CORRENTES,Direta,3,181,0,60,Segurança Pública
SMSU      ,2020J,197759,OUTRAS DESPESAS CORRENTES,Direta,3,181,0,60,Segurança Pública
SMSU      ,2020J,198339,OUTRAS DESPESAS CORRENTES,Direta,3,181,1,60,Segurança Pública
SMSU      ,2020J,199029,OUTRAS DESPESAS CORRENTES,Direta,3,181,0,60,Segurança Pública
SMSU      ,2020J,199663,OUTRAS DESPESAS CORRENTES,Direta,3,181,0,60,Segurança Pública
