Cd_Exercicio,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Disponivel,Vl_Congelado,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33504800,91000,"20780,74","70219,26",0,"70219,26","2006,4","2006,4"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33900800,1000,1000,0,2000,0,0,0
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33901400,25000,20000,5000,0,2138,2138,2138
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903000,39000,"30554,74","8445,26","5554,74","8066,88","2570,64","2570,64"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903300,40000,23800,16200,0,16200,"3202,97","3202,97"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903900,2010000,"479736,45","1530263,55","437823,02","1478239,71","1261198,92","1258220,07"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33904600,1300000,0,1300000,0,"1052147,78","1052147,78","1052147,78"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33904700,30000,"3071,71","26928,29",0,"26928,29","26928,25","26928,25"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33904900,300000,0,300000,0,"23928,88","23928,88","23928,88"
2021,32,CGM,INVESTIMENTOS,44905200,21707,10000,11707,0,"10611,2","10611,2","9695,52"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903600,57202,0,57202,0,57202,45182,43662
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903900,10000,0,10000,0,0,0,0
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33904700,44000,0,44000,0,36000,"7397,5","7397,5"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33901400,29700,29700,0,0,0,0,0
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903000,63510,63510,0,0,0,0,0
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903200,24000,24000,0,0,0,0,0
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903300,5000,"4942,44","57,56",0,"57,56","57,56","57,56"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903900,247490,"116094,22","131395,78","1094,22","131385,96","124993,79","120876,71"
2021,32,CGM,INVESTIMENTOS,44905200,5343,5343,0,0,0,0,0
2021,32,CGM,INVESTIMENTOS,44904000,1000,1000,"129286,1",1000,"129286,1","129286,1","129286,1"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33903000,10000,"4519,7","5480,3","4519,7","5480,3","5480,3","2254,8"
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33904000,153000,"115652,89","37347,11","10519,79","19898,56","343,86","343,86"
2021,32,CGM,INVESTIMENTOS,44905200,40643,40643,0,0,0,0,0
2021,32,CGM,INVESTIMENTOS,44903300,1000,1000,0,1000,0,0,0
2021,32,CGM,OUTRAS DESPESAS CORRENTES,33904000,2210818,5000,"4276470,34",5000,"4276470,34","3154073,67","3050579,66"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,500000,500000,0,500000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,5000,5000,0,5000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1450000,"224539,32","2240160,68",0,"1767461,76","1767461,76","1667461,76"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,15000,0,15000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,35000,15000,20000,11000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,50000,0,50000,0,47500,47500,47500
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1000000,0,"1496221,5",0,"1409905,21","1407726,57","1407726,57"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,5000,0,5000,0,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44905200,3667,0,3667,0,0,0,0
2021,34,SMDHC,PESSOAL E ENCARGOS SOCIAIS,31901100,17194554,0,17194554,0,"14865147,36","14865147,36","14865147,36"
2021,34,SMDHC,PESSOAL E ENCARGOS SOCIAIS,31909600,96000,0,96000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,850000,0,"849329,6","670,4","745329,6","261604,12","261604,12"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33504800,250000,40912,209088,40912,209088,"10533,1","10533,1"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33900800,2383,2383,0,2383,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33901400,55000,0,55000,0,"4315,35","4315,35","4315,35"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,250000,0,"2234592,37",0,"1185254,48","648861,59","614255,43"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903200,1000,1000,96035190,1000,96035138,"80935197,9","77165037,9"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,520000,"4391,9","515608,1",0,234204,"46043,74","45563,2"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,2000,2000,0,2000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,88000,0,"87822,83","177,17","17822,83","11993,7","6582,74"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,7000000,0,"7014370,98","414,4","5627253,1","4544763,47","4296334,36"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904600,2370000,0,2390000,0,"2371100,11","2371100,11","2371100,11"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904700,234036,0,234036,0,"187798,89","167881,04","167734,37"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904900,502605,0,502605,0,"281533,1","281533,1","281533,1"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909200,0,0,10800,0,10800,10800,10800
2021,34,SMDHC,INVESTIMENTOS,44905200,502000,80797,436743,59997,"98892,96","95539,96","95539,96"
2021,34,SMDHC,INVESTIMENTOS,44904000,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,350000,"249135,91","81108,78",49900,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904000,2500000,"2208862,72","278136,2","13001,08",52643,45143,41258
2021,34,SMDHC,INVESTIMENTOS,44905200,450000,"247408,26","202591,74",0,"26255,22","11926,47","9976,47"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904000,5000000,"1069446,03","3930553,97",0,"3650552,06","2391139,45","2189947,57"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909200,0,0,"13023,09",0,"13023,09","13023,09","13023,09"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,2000,2000,0,2000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,2000,2000,0,2000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,6000,6000,0,6000,0,0,0
2021,34,SMDHC,PESSOAL E ENCARGOS SOCIAIS,31901100,10000000,0,11732083,0,"11511590,64","10636580,86","10636580,86"
2021,34,SMDHC,PESSOAL E ENCARGOS SOCIAIS,31901300,1800,0,1800,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,100000,0,"528544,37",0,"213852,87","175259,33","77287,56"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,20000,20000,0,"2145,52",0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,1500000,0,1500000,0,"1024623,72","899447,03","894447,03"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,4547566,378662,4168904,0,"4034642,7","3677224,69","3324200,65"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,15600000,528332,15071668,0,"11173060,48","8880558,02","8027844,53"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904000,150000,0,"606397,26","984,74","399218,32","263897,79","224274,08"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904600,1450000,0,1450000,0,"1416130,05","1225178,45","1225001,78"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904700,2608000,235164,2372836,0,"2216733,78","2138025,18","1830935,61"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904900,55000,0,55000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909200,0,0,"30679,36","30,39","30679,36","30679,36","30679,36"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909300,1000,1000,0,1000,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44905200,80000,"6506,74","152155,26",0,112614,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,30000,0,30000,0,"26614,67",10780,9700
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,180000,"99437,1","80562,9",0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,300000,"56481,2","243518,8",0,124953,"61993,9","60854,6"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,1000,0,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909300,1000,0,"249977,72",1000,"231460,87","231460,87","231460,87"
2021,34,SMDHC,INVESTIMENTOS,44905200,1000,0,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,2415,0,2415,0,518,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,626900,"314624,61","312275,39",0,"270598,01","246798,43","222998,85"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,900000,"364720,79","535279,21",0,"481426,36","400559,63","366407,49"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,18000,0,18000,0,5651,3520,3520
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903500,20000,0,20000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,10000,0,10000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,674462,"19846,28","1274615,72",0,"1051051,96","1051051,96","1051051,96"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,50000,0,150168,0,"104953,78","104277,06","104277,06"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,373319,0,373319,0,"270598,01","246798,43","222998,85"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,65000,0,109846,0,"78259,39","66441,05","59861,28"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909200,0,0,"1017,98",0,"1017,98","1017,98",350
2021,34,SMDHC,INVESTIMENTOS,44903900,2000000,0,2000000,0,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44905200,25000,0,"294049,78",0,122668,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,10000,0,10000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,259200,"179597,66",79200,"402,34","37501,36","5600,28","5600,28"
2021,34,SMDHC,INVESTIMENTOS,44903900,2375,0,0,2375,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44905100,600000,600000,0,600000,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44905100,100000,100000,0,100000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,500000,500000,0,500000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,2659776,227922,2431854,0,"2216476,5","2216476,5","2216476,5"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,30000,0,"82652,27","0,58","82652,27","52141,93","30351,85"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,1000,0,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,15000,0,3424903,0,"1836551,56","1649140,56","1632236,3"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,7990629,"661048,68","5652174,43",7990629,"1382054,27","976352,79","733444,58"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909200,0,0,"9493,57",0,"9493,57","9493,57","9493,57"
2021,34,SMDHC,INVESTIMENTOS,44905200,100000,"9843,57","90156,43",0,5600,5600,5600
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1000937,0,"1715916,51",0,"1696955,68","1666883,12","1666883,12"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,418008,0,418008,0,"289076,2","238583,01","211510,42"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,2500000,0,"3561977,03",0,"2828843,05","2748843,05","2248843,05"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,90000,0,"270241,75","17,83","238783,75","210706,95","174659,36"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,142033,0,"171630,66","402,34","150146,28","137209,46","137209,46"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,2379109,1600001,"778696,53","411,47","553696,53","504997,92","456299,31"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,2420000,"2461,44","2893221,17",0,"2474161,85","1893633,18","1718435,08"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904700,17600,0,17600,0,"17454,46","17454,46","17454,46"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904800,1000,1000,2400000,1000,2400000,2087600,2042800
2021,34,SMDHC,INVESTIMENTOS,44905200,30000,0,30000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,50000,0,50000,0,1760,1760,1760
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,80000,0,80000,0,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44905200,80000,0,80000,0,2989,2989,2989
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,40000,0,0,40000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1176942,0,"1353329,6",0,"1328892,13","1328892,13","1328892,13"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,219750,0,"329658,92","91,08","329658,92","217057,82","211646,86"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,230000,"397738,64","1876633,32",0,"1559174,59","1559174,59","1170854,59"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,5000,0,396200,0,"74850,2","38450,19","38450,19"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903100,50000,0,52000,0,52000,52000,49500
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,480000,0,31513000,0,28173172,25417203,24757203
2021,34,SMDHC,INVESTIMENTOS,44905200,0,0,100000,0,0,0,0
2021,34,SMDHC,INVESTIMENTOS,44903000,1000,0,20184,1000,11200,0,0
2021,34,SMDHC,INVESTIMENTOS,44903900,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,29000,1000,28000,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,15000,1000,14000,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909300,0,0,"108054,53",0,"108054,53","108054,53","108054,53"
2021,34,SMDHC,INVESTIMENTOS,44905200,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1000,1000,"1059677,22",1000,"602919,4","602919,4",450000
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,19000,0,19000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903500,30000,0,30000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,30000,0,30000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,45000,0,45000,0,20000,20000,20000
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,0,0,280306,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,20000,0,20000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,12000,0,12000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,209000,0,209000,0,"204692,58",40000,40000
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904800,1500000,0,3311176,0,3311176,3033976,3033976
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,0,0,457133,0,77132,77132,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,60000,0,77600,0,60000,60000,60000
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,1000,0,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903500,60000,55200,4800,17600,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,50000,0,50000,0,16210,16210,16210
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904800,150000,90000,60000,0,"2580,94","2580,94","2580,94"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33909300,1000,0,"304016,43",1000,"298055,33","298055,33","298055,33"
2021,34,SMDHC,INVESTIMENTOS,44905200,1000,0,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,10000,0,10000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,15000,10000,5000,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,15000,10000,5000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,50000,36226,13774,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1600000,163000,1437000,0,"924858,32","847068,62","847068,62"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,125380,0,125380,0,125380,"84622,37","73800,46"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,145380,0,295380,0,"56758,87","29212,08","26568,22"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,5124000,"258482,86","4865517,14",0,"4852635,96","3903328,56","3903328,56"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33804100,0,0,10000,0,10000,"8648,71","8648,71"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,40000,0,40000,0,7720,7720,7720
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903700,728070,"411860,83","316209,17","54360,83","307609,17","280554,39","253499,61"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,816000,10000,806000,0,799664,717450,653050
2021,34,SMDHC,INVESTIMENTOS,44905200,30000,0,30000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,0,0,80000,0,80000,80000,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,8000,0,7906,94,3790,3790,3790
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903100,20000,0,"24249,88","900,12","24249,88","17249,88","17249,88"
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,12000,5150,6850,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903500,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903600,38000,28150,9850,1150,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,31000,6000,65000,6000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33904000,1000,1000,0,1000,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33503900,1000,1000,2234020,1000,1741020,1741020,265000
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903000,38000,0,226250,0,111690,101940,101940
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903100,1000,0,20000,1000,20000,20000,20000
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903300,15000,0,15000,0,0,0,0
2021,34,SMDHC,OUTRAS DESPESAS CORRENTES,33903900,420108,1000000,"36952858,95",0,"36600194,97","32434898,68","31942146,83"
2021,34,SMDHC,INVESTIMENTOS,44803500,1000,0,700000,1000,700000,700000,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33901400,10000,0,0,10000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903300,10000,0,0,10000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903600,10000,0,0,10000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903900,6868,0,0,6868,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903900,4868,0,0,4868,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903900,5000,0,0,5000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903900,10000,0,0,10000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33901400,5000,0,0,5000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903000,4992,0,0,4992,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903300,5000,0,0,5000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903600,5000,0,0,5000,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33903900,20820,0,0,20820,0,0,0
2021,35,FMDC,OUTRAS DESPESAS CORRENTES,33904700,1000,0,0,1000,0,0,0
2021,35,FMDC,INVESTIMENTOS,44905200,6300,0,0,6300,0,0,0
2021,36,SMPED,PESSOAL E ENCARGOS SOCIAIS,31901100,3625760,0,"3999475,87",0,"3942563,19","3942563,19","3942563,19"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33503900,178000,0,178000,0,"80772,94","27714,93","27714,93"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33504800,42000,12600,29400,12600,"15892,8",1100,1100
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33900800,1000,1000,0,1000,0,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33901400,35000,35000,0,35000,0,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903000,40000,"7832,96","32167,04","7832,96","30223,78",22370,22370
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903300,400000,"5398,51","394601,49","5398,51","298601,49","153954,36","146097,27"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903600,1000,1000,0,1000,0,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903900,1656830,"51961,92","1604868,08","7961,92","1582645,03","993739,3","955946,58"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33904600,500000,"119804,16","385195,84",0,"377076,31","377076,31","377076,31"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33904700,1000,"2836,69","42163,31","2836,69","40842,97","40842,97","40842,97"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33904900,70000,"66964,09","3035,91",0,"447,32","447,32","447,32"
2021,36,SMPED,INVESTIMENTOS,44905200,30000,0,30000,0,"3317,88",2160,2160
2021,36,SMPED,INVESTIMENTOS,44904000,1000,0,1000,0,0,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903000,20000,"13858,55","6141,45","13858,55","3533,1",0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33904000,10000,10000,0,10000,0,0,0
2021,36,SMPED,INVESTIMENTOS,44905200,20000,0,20000,0,9405,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33904000,500000,"5754,62","494245,38","5754,62","408329,38","334166,83","322910,51"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903000,50000,"35459,7","14540,3","35459,7","14540,3","14540,3","14540,3"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903900,467410,0,467410,0,"450728,91","307029,74","307009,94"
2021,36,SMPED,INVESTIMENTOS,44503900,290000,0,290000,0,290000,290000,290000
2021,36,SMPED,INVESTIMENTOS,44903000,250000,0,330000,0,"165305,8","97000,8","97000,8"
2021,36,SMPED,INVESTIMENTOS,44903900,330000,0,800000,0,"748341,17","748341,17","552341,47"
2021,36,SMPED,INVESTIMENTOS,44905200,2000000,550000,1450000,0,"1134699,8","966199,8",866200
2021,36,SMPED,INVESTIMENTOS,44503900,400000,0,900000,0,"644221,02","644221,02","644221,02"
2021,36,SMPED,INVESTIMENTOS,44903000,300000,0,385780,0,349343,337343,337343
2021,36,SMPED,INVESTIMENTOS,44903900,700000,"468549,58","2109128,42",0,"2028055,78","1591818,33","1307888,83"
2021,36,SMPED,INVESTIMENTOS,44905200,2000000,1861458,823542,0,"783110,09","735110,09","727766,88"
2021,36,SMPED,INVESTIMENTOS,44913900,0,0,"307601,96",0,"307601,96",0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903000,5000,5000,0,5000,0,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903300,40000,0,"39999,92","0,08","39999,92","8451,72","8451,72"
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903900,30000,30000,0,30000,0,0,0
2021,36,SMPED,INVESTIMENTOS,44905200,10000,0,10000,0,0,0,0
2021,36,SMPED,OUTRAS DESPESAS CORRENTES,33903900,50000,6500,43500,6500,43500,43500,43500
2021,37,SMDU,PESSOAL E ENCARGOS SOCIAIS,31901100,13663800,0,"17062700,11",0,"16917100,11","16917100,11","16917100,11"
2021,37,SMDU,PESSOAL E ENCARGOS SOCIAIS,31909600,1000,0,0,1000,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33503900,488775,"203311,15","285463,85",0,"285463,85","80242,83","80242,83"
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33504800,137069,"78927,4","58141,6",0,"58141,6","158,4","158,4"
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33900800,26136,26136,0,26136,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33901400,15000,15000,0,0,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33903000,100000,100000,0,0,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33903300,105630,"104058,01","1571,99",0,"1571,99","3,23","3,23"
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33903900,473611,"37385,07","1076744,97",0,"1076744,97","1006049,63","967525,74"
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33904600,2000000,0,2000000,0,"1011046,35","1011046,35","1011046,35"
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33904900,600000,0,600000,0,"32742,71","32742,71","32742,71"
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33913900,1298403,"4519,27","1293883,73",0,"1293883,73","1102097,81","1102097,81"
2021,37,SMDU,INVESTIMENTOS,44905200,100000,100000,0,0,0,0,0
2021,37,SMDU,INVESTIMENTOS,44904000,1000,1000,0,1000,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33903000,70000,70000,0,0,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33904000,80000,80000,0,0,0,0,0
2021,37,SMDU,INVESTIMENTOS,44905200,250000,250000,0,0,0,0,0
2021,37,SMDU,OUTRAS DESPESAS CORRENTES,33904000,3510172,0,3510172,0,3510172,"3413443,51","3413443,51"
