sigla,codigo,id_orgao,disponivel,despesa
,,,-140,-1
,,,-39,
,,,-44,
,,,-102,
,,,-86,
,,,-14,123
,,,-44,
,,,-91,12
,,,-38,
,,,-11,
,,,-59,
,,,-84,-44
,,,-136,
,,,-59,
,,,-22,
,,,3,121
,,,-88,
,,,-39,12
,,,-48,
,,,-44,
,,,-17,
,,,-36,
,,,-28,
,,,-70,60
,,,-39,
,,,-49,
,,,-35,
,,,-122,
,,,-51,
,,,-30,
,,,-21,
,,,-154,
,,,-155,5
,,,-127,
,,,-122,
,,,-35,12
,,,4,
,,,-10,
,,,-39,
,,,-39,
,,,-28,
,,,-156,
,,,-100,24
,,,-49,
,,,-30,
,,,-22,
,,,5,
,,,-38,
,,,-99,
,,,-17,
,,,-71,
,,,-14,
,,,-32,
,,,-157,
,,,-22,
,,,-85,
,,,-144,
,,,-17,
,,,-102,
,,,-8,2
,,,-74,12
,,,-51,3
,,,-32,-16
,,,-53,
,,,-39,
,,,-30,12
,,,-99,
,,,-95,
,,,-147,
,,,-25,171
,,,-156,-87
,,,-30,12
,,,-135,160
,,,-30,
,,,-85,
,,,-51,
,,,-162,
,,,-22,
,,,-35,
,,,-36,
,,,-155,
,,,-63,-2
,,,-58,
,,,-4,5
,,,-136,
,,,-53,
,,,-101,
,,,-88,
,,,-127,
,,,16,
,,,4,
,,,12,33
,,,-37,
,,,-34,
,,,-57,
,,,-30,17
,,,-17,
,,,-52,
,,,-173,137
,,,-54,
,,,-74,
,,,-113,45
,,,-100,66
,,,-4,109
,,,-58,
,,,-1,27
,,,-54,
,,,-25,
,,,-26,
,,,-268,-204
,,,-103,22
,,,-124,
,,,-37,
,,,-17,115
,,,-47,65
,,,-92,
,,,-97,-22
,,,-23,
,,,-62,215
,,,-156,66
,,,-29,
,,,-29,
,,,-68,125
,,,-57,149
,,,-138,68
,,,-138,-59
,,,-107,
,,,-27,
,,,-26,
,,,-34,0
,,,-25,45
,,,-25,
,,,-176,201
,,,-178,
,,,-45,226
,,,-102,-12
,,,-24,10
,,,-122,
,,,-61,
,,,-26,
,,,-115,18
,,,-24,61
,,,-17,
,,,-144,207
,,,-148,5
,,,-29,
,,,-101,34
,,,-17,
,,,-257,
,,,-185,58
,,,-29,161
,,,-29,101
,,,-172,
,,,-54,
,,,-128,-52
,,,-75,132
,,,-176,57
,,,-26,
,,,-166,135
,,,-22,
,,,-142,
,,,-232,0
,,,-23,
,,,-67,
,,,-150,-86
,,,-158,89
,,,-95,
,,,-24,
,,,-26,
,,,-37,-30
,,,-243,23
,,,-92,
,,,-22,
,,,-53,-1
,,,-201,
,,,-23,
,,,-190,143
,,,-79,171
,,,-25,
,,,-109,
,,,-109,
,,,-34,
,,,-29,109
,,,-26,
,,,-68,18
,,,-176,34
,,,-166,
,,,-106,-26
,,,-40,
,,,-41,
,,,-46,195
,,,-148,
,,,-234,-88
,,,-215,
,,,-109,
,,,-88,19
,,,-1,
,,,-23,
,,,-73,
,,,-124,20
,,,-27,
,,,-29,
,,,-148,-148
,,,-17,10
,,,-34,
,,,-311,150
,,,-16,
,,,-26,12
,,,-80,
,,,-17,
,,,-244,
,,,-117,
,,,-24,
,,,-23,
,,,-41,
,,,-71,-52
,,,-92,
,,,-93,
,,,-57,
,,,-110,0
,,,-12,
,,,-24,
,,,-12,74
,,,-51,182
,,,-213,
,,,-45,
,,,-26,132
,,,-54,-40
,,,-24,
,,,-241,
,,,-12,
,,,-134,122
,,,-114,
,,,-135,25
,,,-29,
,,,-187,-155
,,,-15,20
,,,-72,
,,,-186,160
,,,-137,118
,,,-24,
,,,-22,
,,,-87,0
,,,-29,
,,,-93,
,,,-45,
,,,-29,16
,,,-166,
,,,-17,49
,,,-107,38
,,,-24,
,,,-20,
,,,-43,
,,,-29,
,,,-41,132
,,,-29,
,,,-106,-81
,,,-52,45
,,,-222,145
,,,-166,46
,,,-65,103
,,,-101,172
,,,-310,-24
,,,-17,
,,,-135,-23
,,,-26,-23
,,,-152,-53
,,,-305,226
,,,-185,
,,,-187,0
,,,-34,97
,,,-138,
,,,-29,
,,,-22,
,,,-34,
,,,-17,
,,,-29,
,,,-68,
,,,-29,22
,,,-177,30
,,,-87,
,,,-52,7
,,,-85,164
,,,-22,
,,,-123,
,,,-24,
,,,-201,108
,,,-151,149
,,,-106,
,,,-93,13
,,,-25,
,,,-79,-40
,,,-151,-91
,,,-66,126
,,,-36,
,,,-16,
,,,-24,-17
,,,-90,208
,,,-25,
,,,-71,
,,,-29,54
,,,-36,171
,,,-101,
,,,-157,
,,,-34,
,,,-225,-57
,,,-29,
,,,-22,129
,,,-129,110
,,,-34,
,,,-264,108
,,,-29,
,,,-164,
,,,-24,
,,,-116,20
,,,-99,80
,,,-25,
,,,-29,
,,,-34,50
,,,-62,
,,,-17,178
,,,-143,-96
,,,-93,-74
,,,-45,
,,,-43,
,,,-57,
,,,-29,
,,,-20,
,,,-34,
,,,-130,-58
,,,-134,-120
,,,-79,
,,,-66,
,,,-29,
,,,-52,
,,,-87,166
,,,-218,
,,,-218,
,,,-157,-142
,,,-142,223
,,,-128,139
,,,-29,12
,,,-24,
,,,-78,
,,,-155,
,,,-22,124
,,,-34,
,,,-34,-16
,,,-47,-19
,,,-264,35
,,,-24,106
,,,-135,180
,,,-22,
,,,-235,19
,,,-29,136
,,,-73,
,,,-25,
,,,-72,12
,,,-17,
,,,-53,
,,,-22,
,,,-66,
,,,-157,180
,,,-144,
,,,-151,
,,,-122,28
,,,-67,0
,,,-200,-26
,,,-204,69
,,,-29,
,,,-226,-169
,,,-233,
,,,-54,0
,,,-191,
,,,-304,
,,,-96,31
,,,-69,
,,,-46,12
,,,-90,
,,,-45,0
,,,-127,30
,,,-157,
,,,-1,121
,,,-24,
,,,-40,
,,,-128,-66
,,,-72,
,,,-109,
,,,-29,
,,,-29,
,,,-185,
,,,-43,
,,,-123,216
,,,-43,
,,,-255,-108
,,,-92,28
,,,-222,118
,,,-108,-95
,,,-81,
,,,-29,
,,,-8,174
,,,-106,170
,,,-201,-47
,,,-304,-26
,,,-20,
,,,-57,
,,,-34,39
,,,-29,
,,,-234,
,,,-166,
,,,,-61
,,,-61,12
,,,-114,
,,,-183,4
,,,-22,
,,,-148,0
,,,-75,
,,,-194,-9
,,,-246,-232
,,,-17,125
,,,-22,
,,,-180,
,,,-29,
,,,-106,
,,,-72,-25
,,,-29,39
,,,-25,18
,,,-24,
,,,-22,
,,,-54,32
,,,-121,132
,,,-60,
,,,-25,68
,,,-46,
,,,-36,66
,,,-50,
,,,-92,
,,,-47,
,,,-52,67
,,,-24,
,,,-17,24
,,,-22,
,,,-22,
,,,-108,48
,,,-17,
,,,-24,144
,,,-113,
,,,-25,
,,,-124,
,,,-22,99
,,,-34,
,,,-58,32
,,,-45,
,,,-17,-8
,,,-29,
,,,-25,
,,,-10,
,,,-128,131
,,,-22,
,,,-25,
,,,-17,
,,,-43,
,,,-1,227
,,,-222,0
,,,-25,
,,,-45,
,,,-50,
,,,-123,
,,,-262,-9
,,,-57,
,,,-246,
,,,-17,
,,,-16,180
,,,-269,26
,,,-96,
,,,-171,
,,,-22,-12
,,,-110,
,,,-165,-54
,,,-141,46
,,,-25,
,,,-25,20
,,,-147,-87
,,,-124,-8
,,,-165,179
,,,-186,25
,,,12,
,,,-171,116
,,,-29,31
,,,-129,-99
,,,-29,67
,,,-29,
,,,-164,
,,,-40,
,,,-25,
,,,-164,33
,,,-34,
,,,-29,75
,,,-29,18
,,,-134,-133
,,,-46,
,,,-29,19
,,,-29,
,,,-149,5
,,,-219,
,,,-54,
,,,-95,166
,,,-64,
,,,-16,112
,,,-123,
,,,-16,
,,,-45,21
,,,-24,11
,,,-110,
,,,-61,102
,,,-68,53
,,,-95,48
,,,-22,
,,,-25,
,,,-178,
,,,-25,222
,,,-131,-8
,,,-65,
,,,-22,
,,,-134,-50
,,,-25,
,,,-155,100
,,,-303,-262
,,,-120,35
,,,-85,
,,,-27,
,,,-186,18
,,,-127,
,,,-34,
,,,-24,-1
,,,-22,
,,,-60,
,,,-17,187
,,,-66,
,,,-277,-141
,,,-46,
,,,-220,152
,,,-8,156
,,,-132,26
,,,-194,
,,,-34,
,,,-17,12
,,,-264,
,,,-128,
,,,-199,45
,,,-24,46
,,,-82,
,,,-64,3
,,,-34,221
,,,-25,19
,,,-34,
,,,-65,3
,,,-88,
,,,-171,
,,,-285,96
,,,-54,
,,,-22,
,,,-52,44
,,,-170,-1
,,,-129,56
,,,-310,-75
,,,-162,
,,,-82,
,,,-17,-4
,,,-25,
,,,-24,
,,,-34,
,,,-213,
,,,-10,100
,,,-45,
,,,-40,
,,,-155,20
,,,-246,39
,,,-155,178
,,,-93,207
,,,-148,
,,,-53,
,,,-22,121
,,,-71,104
,,,-67,
,,,-132,-52
,,,-47,201
,,,-36,31
,,,-155,
,,,-213,
,,,-155,
,,,-75,45
,,,-156,-8
,,,-25,223
,,,-82,
,,,-148,
,,,-59,-4
,,,-25,
,,,-172,-129
,,,-41,
,,,-22,34
,,,-22,
,,,-194,62
,,,-150,
,,,-62,
,,,-192,
,,,-162,-60
,,,-17,
,,,-136,
,,,-225,
,,,-96,220
,,,-108,
,,,-16,110
,,,-12,125
,,,-34,60
,,,-25,143
,,,-75,
,,,-61,58
,,,-101,-7
,,,-124,
,,,-157,27
,,,-45,
,,,-22,214
,,,-155,
,,,-257,100
,,,-149,-8
,,,-286,33
,,,-244,-212
,,,-89,
,,,-253,
,,,-242,67
,,,-81,
,,,-29,
,,,-165,
,,,-47,198
,,,-144,212
,,,-179,136
,,,-103,
,,,-22,
,,,-24,
,,,-22,
,,,-136,142
,,,-40,
,,,-234,-98
,,,-25,156
,,,-114,-54
,,,-268,-29
,,,-22,
,,,-25,
,,,-192,
,,,-232,
,,,-61,
,,,-29,
,,,-191,
,,,-10,201
,,,-171,
,,,-179,
,,,-22,
,,,-113,49
,,,-24,
,,,-25,
,,,-66,
,,,-131,-8
,,,-85,
,,,-255,
,,,-200,
,,,-47,
,,,-62,-12
,,,-141,
,,,-44,
,,,-304,
,,,-129,
,,,-124,
,,,-36,17
,,,-57,
,,,-240,
,,,-170,
,,,-116,90
,,,-66,
,,,-25,
,,,-81,51
,,,-120,23
,,,-52,167
,,,-93,
,,,-190,
,,,-117,
,,,-193,
,,,-138,
,,,-29,
,,,-198,
,,,-88,110
,,,-127,223
,,,-114,33
,,,-43,222
,,,-204,
,,,-93,
,,,-121,
,,,-92,
,,,-12,
,,,-221,143
,,,-24,
,,,-17,
,,,-75,19
,,,-171,
,,,-100,
,,,-144,101
,,,-25,
,,,-144,33
,,,-95,
,,,-17,32
,,,-208,-95
,,,-29,212
,,,-57,
,,,-17,225
,,,-264,44
,,,-232,80
,,,-197,
,,,-92,-5
,,,-129,
,,,-186,-8
,,,-5,
,,,-116,58
,,,-141,
,,,-124,
,,,-151,
,,,-25,4
,,,-110,19
,,,-34,115
,,,-28,
,,,-149,-18
,,,-36,
,,,-29,
,,,-54,
,,,-304,
,,,-148,
,,,-47,190
,,,-25,
,,,-141,
,,,-116,
,,,-269,39
,,,-114,191
,,,-22,
,,,-22,156
,,,-261,192
,,,-85,
,,,-144,-53
,,,-103,
,,,-25,
,,,-92,-89
,,,-247,
,,,-147,-15
,,,-25,
,,,-29,37
,,,-22,148
,,,-102,
,,,-157,
,,,-205,142
,,,-29,
,,,-24,-2
,,,-109,3
,,,-36,
,,,-28,
,,,-100,
,,,-269,-39
,,,-138,
,,,-124,48
,,,-45,
,,,-96,
,,,-164,79
,,,-99,
,,,-150,
,,,-22,
,,,-124,
,,,-24,75
,,,-17,158
,,,-157,0
,,,-116,-4
,,,-22,
,,,-101,219
,,,-60,
,,,-268,165
,,,-116,-19
,,,-40,0
,,,-29,87
,,,-54,
,,,-25,64
,,,-57,
,,,-22,
,,,-295,
,,,-67,
,,,-24,
,,,-310,
,,,-45,12
,,,-251,153
,,,-138,
,,,-22,
,,,-92,
,,,-47,150
,,,-36,226
,,,-50,72
,,,-100,
,,,-27,
,,,-24,
,,,-59,
,,,-68,67
,,,-15,
,,,-82,
,,,-74,
,,,-165,31
,,,-17,-1
,,,-51,
,,,-144,109
,,,-243,116
,,,-50,
,,,-28,
,,,-290,
,,,-28,
,,,-60,30
,,,-82,-43
,,,-41,
,,,-25,206
,,,-150,
,,,-28,
,,,-186,16
,,,-131,
,,,-36,0
,,,-17,
,,,-64,
,,,-46,
,,,-141,51
,,,-257,
,,,-218,
,,,-184,33
,,,-115,-110
,,,-141,86
,,,-163,33
,,,-46,
,,,-29,
,,,-205,38
,,,-22,
,,,-28,
,,,-162,16
,,,-96,
,,,-68,31
,,,-29,
,,,-34,46
,,,-24,-18
,,,-16,227
,,,-54,
,,,6,
,,,-136,37
,,,-25,
,,,-53,
,,,-90,-29
,,,-74,
,,,-24,209
,,,-122,128
,,,-22,
,,,-22,
,,,-110,29
,,,-22,
,,,-281,
,,,-28,
,,,-46,
,,,-164,45
,,,-65,
,,,-29,
,,,-123,
,,,-102,
,,,-299,27
,,,-79,
,,,-297,117
,,,-22,
,,,-85,
,,,-106,-1
,,,-44,
,,,-177,
,,,-89,38
,,,-45,3
,,,-165,-110
,,,-24,34
,,,-263,-29
,,,-262,-185
,,,-17,
,,,-44,
,,,-215,67
,,,-268,
,,,-176,
,,,-22,
,,,-29,39
,,,-108,
,,,-263,18
,,,-24,
,,,-25,
,,,-149,67
,,,-186,
,,,-150,
,,,-122,
,,,-45,
,,,-131,
,,,-130,
,,,-101,100
,,,-268,-205
,,,-45,31
,,,-176,4
,,,-58,
,,,-151,25
,,,-60,46
,,,-92,
,,,-157,
,,,-211,209
,,,-25,14
,,,-29,
,,,-25,128
,,,-213,-179
,,,-28,17
,,,-22,39
,,,-128,
,,,-141,
,,,-255,12
,,,-281,
,,,-161,221
,,,-218,
,,,-123,-25
,,,-298,-60
,,,-29,38
,,,-136,
,,,-269,
,,,-78,
,,,-269,
,,,-24,
,,,-29,
,,,-137,
,,,-263,-59
,,,-100,38
,,,-62,121
,,,-273,69
,,,-148,
,,,-74,
,,,-16,19
,,,-95,
,,,-246,200
,,,-22,-10
,,,-185,
,,,-115,45
,,,-134,
,,,-44,
,,,-255,
,,,-100,25
,,,-269,
,,,-226,
,,,-263,0
,,,-141,
,,,-22,44
,,,-4,
,,,-141,27
,,,-29,213
,,,-268,-2
,,,,-24
,,,-178,44
,,,-24,27
,,,-75,
,,,-40,
,,,-99,
,,,-93,
,,,-134,
,,,-149,
,,,-268,
,,,-67,
,,,-40,
,,,-209,
,,,-41,
,,,-260,
,,,-127,
,,,-25,
,,,-29,
,,,-28,
,,,-29,
,,,-100,126
,,,-107,
,,,-25,-14
,,,-40,
,,,-291,-59
,,,-107,152
,,,-170,
,,,-211,
,,,-51,44
,,,-138,
,,,-157,86
,,,-123,
,,,-36,
,,,-136,
,,,-170,39
,,,-198,47
,,,-24,
,,,-186,66
,,,-54,
,,,-161,9
,,,-78,200
,,,-24,
,,,-199,115
,,,-24,24
,,,-257,89
,,,-25,
,,,-67,149
,,,-260,58
,,,-29,
,,,-273,
,,,-214,107
,,,-128,-68
,,,-131,
,,,-268,
,,,-15,16
,,,-81,174
,,,-51,
,,,-29,
,,,-155,
,,,-172,-26
,,,-29,
,,,-75,
,,,-24,16
,,,-17,
,,,-260,89
,,,-28,
,,,-151,-123
,,,-257,
,,,-54,-1
,,,-214,-108
,,,-67,-53
,,,-246,
,,,-193,47
,,,-247,-58
,,,-17,
,,,-137,21
,,,-141,
,,,-57,
,,,-242,
,,,-74,
,,,-17,
,,,-193,13
,,,-208,
,,,-246,15
,,,-246,52
,,,-181,
,,,-109,
,,,-110,33
,,,-243,
,,,-248,
,,,-232,219
,,,-61,
,,,-164,
,,,-156,-53
,,,-221,38
,,,-130,104
,,,-209,41
,,,-109,10
,,,-137,18
,,,-193,-52
,,,-28,
,,,-236,100
,,,-24,
,,,-198,12
,,,-178,
,,,-45,
,,,-128,-8
,,,-221,26
,,,-171,23
,,,-236,
,,,-178,
,,,-28,
,,,-226,
,,,-235,219
,,,-10,132
,,,-25,
,,,-82,
,,,-89,
,,,-120,
,,,-232,-194
,,,-68,
,,,-214,40
,,,-17,
,,,-199,
,,,-134,-12
,,,-225,-22
,,,-181,0
,,,-129,180
,,,-228,
,,,-117,-4
,,,-172,
,,,-36,48
,,,-93,49
,,,-134,
,,,-46,25
,,,-100,-31
,,,-204,-54
,,,-22,
,,,-205,
,,,-151,-51
,,,-23,
,,,-99,128
,,,-221,157
,,,-204,
,,,-218,
,,,-218,135
,,,-93,62
,,,-219,102
,,,-206,67
,,,-1,33
,,,-171,
,,,-82,
,,,-128,179
,,,-165,220
,,,-23,
,,,-24,226
,,,-10,125
,,,-198,-197
,,,-15,27
,,,-205,
,,,-210,-40
,,,-213,136
,,,-214,-25
,,,-103,
,,,-50,
,,,-143,
,,,-150,30
,,,-113,165
,,,-24,
,,,-214,
,,,-163,162
,,,-208,
,,,-170,
,,,-34,
,,,-25,
,,,-95,
,,,-210,
,,,-92,
,,,-22,
,,,-182,20
,,,-172,39
,,,-79,
,,,-207,
,,,-109,25
,,,-202,
,,,-200,-1
,,,-121,
,,,-207,-59
,,,-131,
,,,-204,
,,,-134,
,,,-143,
,,,-141,
,,,-141,199
,,,-186,
,,,-28,221
,,,-25,
,,,-202,53
,,,-193,
,,,-82,
,,,-138,
,,,-200,
,,,-199,26
,,,-175,-53
,,,-156,227
,,,-64,
,,,-199,41
,,,-122,86
,,,-115,-63
,,,-198,
,,,-110,
,,,-67,
,,,-185,
,,,-182,16
,,,-139,
,,,-154,-108
,,,-193,
,,,-22,
,,,-136,41
,,,-23,
,,,-50,
,,,-178,
,,,-179,34
,,,-124,-22
,,,-68,
,,,-150,
,,,-123,
,,,-15,
,,,-46,-23
,,,-128,
,,,-120,-87
,,,-109,
,,,-147,
,,,-29,
,,,-179,47
,,,-93,30
,,,-172,55
,,,-97,
,,,-182,-171
,,,-15,
,,,-179,116
,,,-172,
,,,-131,219
,,,-148,
,,,-170,7
,,,-182,226
,,,-157,96
,,,-129,
,,,-172,11
,,,-161,104
,,,-122,-51
,,,-120,27
,,,-144,
,,,-80,65
,,,-124,
,,,-23,61
,,,-136,88
,,,-130,
,,,-110,
,,,-17,
,,,-136,31
,,,-138,
,,,-22,
,,,-58,97
,,,-40,
,,,-22,
,,,-156,
,,,-50,20
,,,-17,
,,,-175,
,,,-43,40
,,,-170,111
,,,-163,
,,,-41,-1
,,,-24,
,,,-25,
,,,-134,
,,,-171,
,,,-162,
,,,-47,
,,,-123,
,,,-80,123
,,,-22,
,,,-165,111
,,,-17,
,,,-164,-158
,,,-169,-52
,,,-29,136
,,,,-168
,,,-46,
,,,-165,-52
,,,-29,
,,,-46,0
,,,-165,
,,,-113,0
,,,-115,
,,,-161,24
,,,-27,
,,,-100,-25
,,,-151,
,,,-151,90
,,,-163,
,,,-18,
,,,-36,
,,,-46,
,,,-162,-145
,,,-50,0
,,,-109,18
,,,-116,-59
,,,-140,
,,,-161,
,,,-146,-59
,,,-15,
,,,-157,-105
,,,-22,
,,,-156,-51
,,,-27,
,,,-149,
,,,-82,
,,,-155,73
,,,-24,
,,,-124,-58
,,,-40,
,,,-140,-72
,,,-96,35
,,,-93,-46
,,,-155,-89
,,,-99,-74
,,,-121,-58
,,,-28,
,,,,-156
,,,-155,
,,,-118,-105
,,,-155,
,,,-128,116
,,,-149,101
,,,-108,
,,,-154,
,,,-40,
,,,-44,
,,,-22,150
,,,-154,-53
,,,-43,205
,,,-151,17
,,,-28,
,,,-22,7
,,,-122,
,,,-103,
,,,-151,-11
,,,-149,149
,,,-108,
,,,-28,179
,,,-25,
,,,-25,-12
,,,-22,26
,,,-43,24
,,,-17,80
,,,-78,
,,,-107,
,,,-100,-72
,,,-27,
,,,-129,-1
,,,-148,
,,,-144,124
,,,-109,-24
,,,-61,198
,,,-93,
,,,-103,
,,,-22,
,,,-23,
,,,-148,69
,,,-17,
,,,-17,
,,,-47,
,,,-12,
,,,-75,-12
,,,-141,134
,,,-45,
,,,-100,
,,,-143,-19
,,,-121,54
,,,-110,110
,,,-143,25
,,,-74,
,,,-100,
,,,-141,0
,,,-57,
,,,-141,-60
,,,-141,-24
,,,-17,
,,,-137,
,,,-28,-1
,,,-17,
,,,-90,27
,,,-96,
,,,-40,
,,,-132,-63
,,,-25,
,,,-137,-12
,,,-137,-40
,,,-51,
,,,-134,
,,,-109,-75
,,,-17,
,,,-122,
,,,-81,-53
,,,-124,26
,,,-133,
,,,-72,52
,,,-28,157
,,,-93,
,,,-68,72
,,,-89,
,,,-120,
,,,-41,
,,,-29,
,,,-40,53
,,,-118,
,,,-64,
,,,-52,
,,,-123,
,,,-34,97
,,,-52,-16
,,,-128,
,,,-72,
,,,-121,-45
,,,-22,
,,,-51,
,,,-97,
,,,-71,
,,,-72,
,,,-57,
,,,-57,130
,,,-113,11
,,,-45,187
,,,-12,
,,,-17,12
,,,-74,
,,,-114,
,,,-120,-12
,,,-120,51
,,,-118,-65
,,,-118,
,,,-53,-46
,,,-117,26
,,,-23,30
,,,-86,-54
,,,-68,
,,,-66,178
,,,-117,-73
,,,-79,
,,,-23,20
,,,-113,44
,,,-114,
,,,-81,
,,,-53,
,,,-78,-12
,,,-95,
,,,-22,
,,,-82,25
,,,-86,-54
,,,-28,
,,,-109,-85
,,,-52,3
,,,-78,
,,,-72,226
,,,-78,4
,,,-61,
,,,-78,95
,,,-93,
,,,-95,221
,,,-103,
,,,-22,214
,,,-106,55
,,,-54,0
,,,-74,184
,,,-45,101
,,,-106,-73
,,,-92,
,,,-29,0
,,,-78,34
,,,-99,
,,,-99,-52
,,,-104,-1
,,,-29,-3
,,,-57,-43
,,,-101,
,,,-71,
,,,-100,
,,,-25,
,,,-45,3
,,,-95,-92
,,,-80,
,,,-45,
,,,-95,
,,,-22,
,,,-28,150
,,,-93,-72
,,,-24,164
,,,-44,
,,,-96,-50
,,,-53,
,,,-34,
,,,-88,
,,,-95,
,,,-43,
,,,-28,-9
,,,-92,
,,,-62,
,,,-90,
,,,-93,-42
,,,-82,
,,,-57,59
,,,-22,
,,,-59,10
,,,-68,
,,,-45,12
,,,-80,
,,,-79,
,,,-67,185
,,,-89,33
,,,-25,
,,,-89,
,,,-86,
,,,-82,-56
,,,-10,
,,,-45,
,,,-72,
,,,-82,
,,,-67,5
,,,-22,66
,,,-53,
,,,-23,
,,,-57,
,,,-45,
,,,-23,
,,,-57,
,,,-40,
,,,-29,121
,,,-29,
,,,-22,0
,,,-82,
,,,-52,23
,,,-82,18
,,,-78,-12
,,,-74,
,,,-59,101
,,,-45,
,,,-80,200
,,,-75,38
,,,-72,212
,,,-62,
,,,-75,-74
,,,-81,
,,,-78,125
,,,-80,
,,,-74,
,,,-52,
,,,-45,
,,,-51,-12
,,,-78,
,,,-64,-25
,,,-79,35
,,,-27,-1
,,,-34,
,,,-22,
,,,-78,
,,,-80,-60
,,,-75,19
,,,-15,142
,,,-75,
,,,-22,
,,,-71,12
,,,-78,
,,,-25,
,,,-74,-47
,,,-65,-51
,,,-28,67
,,,-67,0
,,,-29,65
,,,-68,-30
,,,-75,
,,,-75,
,,,-75,-3
,,,-27,
,,,-40,-23
,,,-22,81
,,,-74,
,,,-72,
,,,-65,-8
,,,-8,
,,,-29,
,,,-62,
,,,-51,
,,,-27,180
,,,-28,
,,,-25,
,,,-25,
,,,-71,17
,,,-69,88
,,,-64,12
,,,-45,
,,,-45,12
,,,-61,
,,,-71,
,,,-71,
,,,-25,
,,,-45,
,,,-65,-19
,,,-66,
,,,-53,72
,,,-45,209
,,,-28,-23
,,,-24,51
,,,-68,0
,,,-40,
,,,-68,9
,,,-66,
,,,-61,144
,,,-40,
,,,-51,
,,,-28,144
,,,-60,20
,,,-43,
,,,-67,37
,,,-52,0
,,,-28,227
,,,-29,
,,,-54,
,,,-29,
,,,-22,
,,,-45,-22
,,,-66,
,,,-52,32
,,,-17,
,,,-57,46
,,,-34,
,,,-36,
,,,-44,97
,,,-29,128
,,,-50,
,,,-25,
,,,-43,-25
,,,-45,-25
,,,-57,12
,,,-61,150
,,,-61,-45
,,,-29,12
,,,-60,20
,,,-54,-46
,,,-45,
,,,-50,
,,,-29,-26
,,,-22,
,,,-36,223
,,,-27,-18
,,,-52,69
,,,-53,24
,,,-28,-25
,,,-34,
,,,-54,0
,,,-28,44
,,,-54,-17
,,,-41,
,,,-29,7
,,,-54,
,,,-28,146
,,,-45,
,,,-52,
,,,-22,103
,,,-44,199
,,,-51,
,,,-22,0
,,,-34,
,,,-51,0
,,,-51,26
,,,-15,
,,,-43,131
,,,-44,
,,,-50,
,,,-47,
,,,-15,
,,,-45,
,,,-52,
,,,-23,109
,,,-22,
,,,-50,
,,,-45,
,,,-50,0
,,,-50,5
,,,-28,209
,,,-22,110
,,,-25,
,,,-43,
,,,-34,
,,,-34,
,,,-39,26
,,,-45,
,,,-25,
,,,-45,56
,,,-45,
,,,-43,
,,,-29,7
,,,-28,
,,,-45,34
,,,-36,145
,,,-44,
,,,-44,
,,,-43,107
,,,-24,
,,,-43,0
,,,-29,
,,,-28,
,,,-22,
,,,-39,
,,,-29,
,,,-28,-25
,,,-25,
,,,-25,
,,,-11,
,,,-25,
,,,-22,
,,,-28,118
,,,-29,103
,,,-34,
,,,-24,
,,,-28,
,,,-24,
,,,-29,135
,,,-29,
,,,-29,12
,,,-29,162
,,,-15,55
,,,-29,162
,,,-23,75
,,,-17,153
,,,-29,-19
,,,-27,
,,,-23,
,,,-22,-14
,,,-28,
,,,-27,3
,,,-29,0
,,,-17,
,,,-22,
,,,-29,
,,,-22,
,,,-24,
,,,-15,11
,,,-24,19
,,,-27,100
,,,-22,-7
,,,-27,
,,,-27,101
,,,-15,33
,,,-25,
,,,-28,-1
,,,-23,56
,,,-25,
,,,-24,
,,,-22,66
,,,-24,83
,,,-25,
,,,-17,215
,,,-24,
,,,-24,
,,,-23,
,,,-25,
,,,-25,
,,,-22,213
,,,-24,
,,,-24,80
,,,-22,
,,,-23,24
,,,-23,
,,,-15,
,,,-17,3
,,,-24,
,,,-17,103
,,,-23,
,,,-24,18
,,,-24,
,,,-24,
,,,-22,0
,,,-17,27
,,,-23,
,,,-24,
,,,-23,
,,,-23,17
,,,-23,0
,,,-23,
,,,-23,0
,,,-23,
,,,-22,
,,,-22,12
,,,-22,
,,,-22,
,,,-23,
,,,-20,
,,,-22,
,,,-23,
,,,-17,
,,,-22,
,,,-22,
,,,-22,
,,,-22,24
,,,-22,
,,,-22,136
,,,-22,
,,,-22,
,,,-17,
,,,-17,-12
,,,-22,
,,,-22,25
,,,-17,
,,,5,
,,,-15,223
,,,-22,
,,,-13,
,,,-17,227
,,,-21,32
,,,-21,
,,,-17,
,,,-17,
,,,-17,
,,,-193,-82
,,,-51,46
,,,-29,
,,,-232,
,,,-95,
,,,-179,
,,,-147,
,,,-22,
,,,-64,-3
,,,-89,
,,,-116,
,,,-302,145
,,,-130,
,,,-151,204
,,,-132,26
,,,-22,
,,,-184,
,,,-22,
,,,-22,
,,,-113,52
,,,-29,
,,,-263,-206
,,,-282,-117
,,,-15,
,,,-39,
,,,-25,
,,,-116,68
,,,-122,-1
,,,-53,102
,,,-66,
,,,-5,
,,,-45,
,,,-97,-72
,,,-29,
,,,-80,32
,,,-85,24
,,,-72,37
,,,-193,
,,,-99,
,,,-96,216
,,,,-152
,,,-61,4
,,,-45,
,,,-140,-10
,,,-99,54
,,,-144,-9
,,,-82,9
,,,-134,0
,,,-210,53
,,,-24,
,,,-24,
,,,-141,44
,,,-136,34
,,,-220,
,,,-11,
,,,-107,
,,,-106,
,,,-68,
,,,-17,
,,,-106,
,,,-73,
,,,-75,124
,,,-29,109
,,,-29,31
